movieId,title,genres_str,language_str,popularity,primary_language,year,genres_list,original_language,spoken_languages,movie_enc,content_text
32049,Best of the Best 2,Action|Thriller,en,13.053072,English,,"['Action', 'Thriller']",,,3103,Action Thriller English English English
32078,Panic in the Streets,Drama|Thriller|Crime,en|el|zh,8.164371,English,,"['Drama', 'Thriller', 'Crime']",,,3104,Drama Thriller Crime English English English
32275,Duel in the Sun,Western,en,8.441279,English,,['Western'],,,3105,Western English English English
32458,Forgotten Silver,Comedy,en,8.535898,English,,['Comedy'],,,3106,Comedy English English English
32528,Spartacus,TV Movie|Action|Drama|History,en,9.616734,English,,"['TV Movie', 'Action', 'Drama', 'History']",,,3107,TV Movie Action Drama History English English English
32574,Meet John Doe,Drama|Comedy|Romance,en,10.750619,English,,"['Drama', 'Comedy', 'Romance']",,,3108,Drama Comedy Romance English English English
32613,Horror Express,Horror,en,12.004189,English,,['Horror'],,,3109,Horror English English English
32617,Bite the Bullet,Action|Western|Adventure,en|es,10.099042,English,,"['Action', 'Western', 'Adventure']",,,3110,Action Western Adventure English English English
32634,Two Rode Together,Western,en,14.936586,English,,['Western'],,,3111,Western English English English
32646,Safe,Drama,en,8.180047,English,,['Drama'],,,3112,Drama English English English
32657,Percy Jackson & the Olympians: The Lightning Thief,Adventure|Fantasy|Family,en,9.785895,English,,"['Adventure', 'Fantasy', 'Family']",,,3113,Adventure Fantasy Family English English English
32985,Solomon Kane,Adventure|Fantasy|Action|Science Fiction,ar|en,9.667535,Arabic,,"['Adventure', 'Fantasy', 'Action', 'Science Fiction']",,,3114,Adventure Fantasy Action Science Fiction Arabic Arabic Arabic
33020,Dracula A.D. 1972,Horror,en,11.174533,English,,['Horror'],,,3115,Horror English English English
33061,Troll,Fantasy|Horror,en,10.254424,English,,"['Fantasy', 'Horror']",,,3116,Fantasy Horror English English English
33076,Wholly Moses,Comedy,en,9.389486,English,,['Comedy'],,,3117,Comedy English English English
33134,The Horseman,Thriller|Crime,en,7.900269,English,,"['Thriller', 'Crime']",,,3118,Thriller Crime English English English
33195,Triage,Drama|Thriller|Mystery,en|ru,9.51301,English,,"['Drama', 'Thriller', 'Mystery']",,,3119,Drama Thriller Mystery English English English
33217,Diary of a Wimpy Kid,Comedy|Family,en,12.139919,English,,"['Comedy', 'Family']",,,3120,Comedy Family English English English
33273,Cell 211,Action|Thriller|Drama,en|es|eu,8.075698,English,,"['Action', 'Thriller', 'Drama']",,,3121,Action Thriller Drama English English English
33408,The Crush,Drama|Thriller,en,8.976337,English,,"['Drama', 'Thriller']",,,3122,Drama Thriller English English English
33542,Rumble in the Bronx,Crime|Action|Comedy|Thriller,cn|en,12.314278,Chinese,,"['Crime', 'Action', 'Comedy', 'Thriller']",,,3123,Crime Action Comedy Thriller Chinese Chinese Chinese
33557,Daddy and Them,Drama|Comedy,en,8.404739,English,,"['Drama', 'Comedy']",,,3124,Drama Comedy English English English
33613,The Girl Who Kicked the Hornet's Nest,Action|Thriller|Crime|Mystery,sv,8.405013,Swedish,,"['Action', 'Thriller', 'Crime', 'Mystery']",,,3125,Action Thriller Crime Mystery Swedish Swedish Swedish
33680,Grand Hotel,Drama|Romance,en,11.118844,English,,"['Drama', 'Romance']",,,3126,Drama Romance English English English
33831,The Onion Field,Crime|Drama,en,9.637341,English,,"['Crime', 'Drama']",,,3127,Crime Drama English English English
33909,Wall Street: Money Never Sleeps,Drama|Crime,en,9.819864,English,,"['Drama', 'Crime']",,,3128,Drama Crime English English English
34016,She's Out of My League,Comedy|Romance,en,8.101247,English,,"['Comedy', 'Romance']",,,3129,Comedy Romance English English English
34069,Cargo,Thriller|Mystery|Science Fiction,fr|de,7.937996,French,,"['Thriller', 'Mystery', 'Science Fiction']",,,3130,Thriller Mystery Science Fiction French French French
34130,Goin' South,Comedy|Western,en,9.07909,English,,"['Comedy', 'Western']",,,3131,Comedy Western English English English
34309,Most Wanted,Action|Thriller,en,10.323838,English,,"['Action', 'Thriller']",,,3132,Action Thriller English English English
34335,Nine Dead,Crime|Drama|Horror|Thriller,en,9.711183,English,,"['Crime', 'Drama', 'Horror', 'Thriller']",,,3133,Crime Drama Horror Thriller English English English
34374,Murder by Decree,Crime|Mystery|Thriller,en,7.92465,English,,"['Crime', 'Mystery', 'Thriller']",,,3134,Crime Mystery Thriller English English English
34388,Funeral in Berlin,Thriller,en|de|hu,13.869663,English,,['Thriller'],,,3135,Thriller English English English
34544,The A-Team,Thriller|Action|Adventure|Comedy|Crime,de|en|es|fr|sw,16.747793,German,,"['Thriller', 'Action', 'Adventure', 'Comedy', 'Crime']",,,3136,Thriller Action Adventure Comedy Crime German German German
34563,Our Family Wedding,Comedy,en,8.204894,English,,['Comedy'],,,3137,Comedy English English English
34584,The NeverEnding Story,Drama|Family|Fantasy|Adventure,en,14.225919,English,,"['Drama', 'Family', 'Fantasy', 'Adventure']",,,3138,Drama Family Fantasy Adventure English English English
34614,A Hole in My Heart,Drama,sv,8.05287,Swedish,,['Drama'],,,3139,Drama Swedish Swedish Swedish
34647,Enter the Void,Fantasy|Drama,en|ja,8.378149,English,,"['Fantasy', 'Drama']",,,3140,Fantasy Drama English English English
34653,A Single Man,Drama|Romance,en|es,10.952545,English,,"['Drama', 'Romance']",,,3141,Drama Romance English English English
34763,Aarya 2,Unknown,te,0.476043,Telugu,,['Unknown'],,,3142,Unknown Telugu Telugu Telugu
34800,The Cub Tiger from Kwang Tung,Action|Comedy|Drama,cn,7.948485,Chinese,,"['Action', 'Comedy', 'Drama']",,,3143,Action Comedy Drama Chinese Chinese Chinese
34813,The Losers,Action|Adventure|Crime|Mystery|Thriller,en,12.798367,English,,"['Action', 'Adventure', 'Crime', 'Mystery', 'Thriller']",,,3144,Action Adventure Crime Mystery Thriller English English English
34851,Predators,Action|Science Fiction|Adventure|Thriller,en|es|ru,9.034929,English,,"['Action', 'Science Fiction', 'Adventure', 'Thriller']",,,3145,Action Science Fiction Adventure Thriller English English English
34857,Kiss Me Kate,Music,fr|it|en,12.325805,French,,['Music'],,,3146,Music French French French
35019,Nanny McPhee and the Big Bang,Comedy|Fantasy,en,8.983275,English,,"['Comedy', 'Fantasy']",,,3147,Comedy Fantasy English English English
35056,Date Night,Comedy,he|en,8.443736,Hebrew,,['Comedy'],,,3148,Comedy Hebrew Hebrew Hebrew
35080,The Cat's Meow,Drama|Mystery|Thriller,en,13.546984,English,,"['Drama', 'Mystery', 'Thriller']",,,3149,Drama Mystery Thriller English English English
35169,Furry Vengeance,Comedy,en,10.794556,English,,['Comedy'],,,3150,Comedy English English English
35196,Restoration,Drama|Romance,en|es,10.979269,English,,"['Drama', 'Romance']",,,3151,Drama Romance English English English
35685,Lady Chatterley's Lover,Drama|Romance,en,8.637148,English,,"['Drama', 'Romance']",,,3152,Drama Romance English English English
35813,The Bat,Horror|Mystery|Thriller,de,8.819138,German,,"['Horror', 'Mystery', 'Thriller']",,,3153,Horror Mystery Thriller German German German
36040,Walkabout,Adventure|Drama,en,10.177086,English,,"['Adventure', 'Drama']",,,3154,Adventure Drama English English English
36108,To Each His Own Cinema,Comedy|Drama,da|en|fi|fr|he|it|ja|pt|ru|es|yi|zh,10.604359,Danish,,"['Comedy', 'Drama']",,,3155,Comedy Drama Danish Danish Danish
36419,After.Life,Drama|Horror|Mystery|Thriller,en,9.063797,English,,"['Drama', 'Horror', 'Mystery', 'Thriller']",,,3156,Drama Horror Mystery Thriller English English English
36576,Curse of the Pink Panther,Crime|Comedy,en,8.046375,English,,"['Crime', 'Comedy']",,,3157,Crime Comedy English English English
36586,Blade II,Fantasy|Horror|Action|Thriller,cs|ro|en,17.05064,Czech,,"['Fantasy', 'Horror', 'Action', 'Thriller']",,,3158,Fantasy Horror Action Thriller Czech Czech Czech
36593,The Naked Gun 33⅓: The Final Insult,Comedy|Crime,en,10.587232,English,,"['Comedy', 'Crime']",,,3159,Comedy Crime English English English
36597,Wuthering Heights,Drama,en,8.747636,English,,['Drama'],,,3160,Drama English English English
36606,Full Tilt Boogie,Documentary,en,11.009822,English,,['Documentary'],,,3161,Documentary English English English
36643,The World Is Not Enough,Adventure|Action|Thriller,en|ru,12.130127,English,,"['Adventure', 'Action', 'Thriller']",,,3162,Adventure Action Thriller English English English
36647,Blade,Horror|Action,ru|en,15.043454,Russian,,"['Horror', 'Action']",,,3163,Horror Action Russian Russian Russian
36648,Blade: Trinity,Science Fiction|Action|Horror|Thriller|Adventure|Fantasy,eo|en,18.860681,Esperanto,,"['Science Fiction', 'Action', 'Horror', 'Thriller', 'Adventure', 'Fantasy']",,,3164,Science Fiction Action Horror Thriller Adventure Fantasy Esperanto Esperanto Esperanto
36669,Die Another Day,Adventure|Action|Thriller,en|ko|cn|de|es|is|it,12.996474,English,,"['Adventure', 'Action', 'Thriller']",,,3165,Adventure Action Thriller English English English
36670,Never Say Never Again,Adventure|Action|Thriller,en|fr|ar|es,10.231985,English,,"['Adventure', 'Action', 'Thriller']",,,3166,Adventure Action Thriller English English English
36685,The Rocky Horror Picture Show,Comedy|Horror|Music|Science Fiction,en,8.699428,English,,"['Comedy', 'Horror', 'Music', 'Science Fiction']",,,3167,Comedy Horror Music Science Fiction English English English
36801,Cemetery Junction,Drama|Comedy,en,8.740728,English,,"['Drama', 'Comedy']",,,3168,Drama Comedy English English English
36819,Time Bandits,Family|Fantasy|Science Fiction|Adventure|Comedy,en,9.841623,English,,"['Family', 'Fantasy', 'Science Fiction', 'Adventure', 'Comedy']",,,3169,Family Fantasy Science Fiction Adventure Comedy English English English
36914,Like Father Like Son,Comedy|Fantasy,en,9.071509,English,,"['Comedy', 'Fantasy']",,,3170,Comedy Fantasy English English English
36915,Heaven's Prisoners,Drama|Mystery|Thriller,en,9.264679,English,,"['Drama', 'Mystery', 'Thriller']",,,3171,Drama Mystery Thriller English English English
36950,You Don't Know Jack,Drama,en,14.988063,English,,['Drama'],,,3172,Drama English English English
36955,True Lies,Action|Thriller,en|fr|ar|de,11.396099,English,,"['Action', 'Thriller']",,,3173,Action Thriller English English English
37094,Falling Down,Crime|Drama|Thriller,en|es|ko,10.175138,English,,"['Crime', 'Drama', 'Thriller']",,,3174,Crime Drama Thriller English English English
37136,The Naked Gun: From the Files of Police Squad!,Comedy|Crime,en,15.698222,English,,"['Comedy', 'Crime']",,,3175,Comedy Crime English English English
37137,The Naked Gun 2½: The Smell of Fear,Comedy|Crime,en,9.794569,English,,"['Comedy', 'Crime']",,,3176,Comedy Crime English English English
37165,The Truman Show,Comedy|Drama,en,13.155901,English,,"['Comedy', 'Drama']",,,3177,Comedy Drama English English English
37169,The Human Centipede (First Sequence),Horror,en|de|ja,12.84585,English,,['Horror'],,,3178,Horror English English English
37181,About Elly,Drama,de|fa,10.35646,German,,['Drama'],,,3179,Drama German German German
37233,The Firm,Drama|Mystery|Thriller,en,9.678367,English,,"['Drama', 'Mystery', 'Thriller']",,,3180,Drama Mystery Thriller English English English
37247,The Graduate,Drama,en,12.057829,English,,['Drama'],,,3181,Drama English English English
37257,Witness for the Prosecution,Drama|Mystery|Crime,de|en,9.730217,German,,"['Drama', 'Mystery', 'Crime']",,,3182,Drama Mystery Crime German German German
37292,Broken Arrow,Western,en,8.83625,English,,['Western'],,,3183,Western English English English
37294,Station West,Romance|Western|Action|Mystery,fr,9.775598,French,,"['Romance', 'Western', 'Action', 'Mystery']",,,3184,Romance Western Action Mystery French French French
37327,Wagon Master,Action|Western,en,11.445717,English,,"['Action', 'Western']",,,3185,Action Western English English English
37495,Four Lions,Comedy|Crime|Drama,ar|en|ur,11.934045,Arabic,,"['Comedy', 'Crime', 'Drama']",,,3186,Comedy Crime Drama Arabic Arabic Arabic
37530,House II: The Second Story,Fantasy|Horror|Comedy,cs|en,13.416334,Czech,,"['Fantasy', 'Horror', 'Comedy']",,,3187,Fantasy Horror Comedy Czech Czech Czech
37606,Valmont,Drama|Romance,en,8.40852,English,,"['Drama', 'Romance']",,,3188,Drama Romance English English English
37686,Super 8,Thriller|Science Fiction|Mystery,en,19.529911,English,,"['Thriller', 'Science Fiction', 'Mystery']",,,3189,Thriller Science Fiction Mystery English English English
37707,Splice,Horror|Thriller|Science Fiction,en,8.181407,English,,"['Horror', 'Thriller', 'Science Fiction']",,,3190,Horror Thriller Science Fiction English English English
37710,The Tourist,Action|Thriller|Romance,en|fr|it|ru|es,12.845045,English,,"['Action', 'Thriller', 'Romance']",,,3191,Action Thriller Romance English English English
37719,A Night at the Opera,Comedy,en|it,9.587994,English,,['Comedy'],,,3192,Comedy English English English
37724,Skyfall,Action|Adventure|Thriller,en,20.309585,English,,"['Action', 'Adventure', 'Thriller']",,,3193,Action Adventure Thriller English English English
37725,It's a Boy Girl Thing,Comedy|Fantasy|Romance,en,8.960677,English,,"['Comedy', 'Fantasy', 'Romance']",,,3194,Comedy Fantasy Romance English English English
37735,Easy A,Comedy,en,15.138144,English,,['Comedy'],,,3195,Comedy English English English
37797,Whisper of the Heart,Animation|Drama|Family,ja|es,10.550235,Japanese,,"['Animation', 'Drama', 'Family']",,,3196,Animation Drama Family Japanese Japanese Japanese
37799,The Social Network,Drama,en,16.972995,English,,['Drama'],,,3197,Drama English English English
37834,Knight and Day,Action|Comedy,en|de|es,12.758942,English,,"['Action', 'Comedy']",,,3198,Action Comedy English English English
37861,Valhalla Rising,Adventure|Drama|Action|Fantasy,en,8.651468,English,,"['Adventure', 'Drama', 'Action', 'Fantasy']",,,3199,Adventure Drama Action Fantasy English English English
37903,The White Ribbon,Crime|Drama|Mystery,de|it|la|pl,11.059855,German,,"['Crime', 'Drama', 'Mystery']",,,3200,Crime Drama Mystery German German German
37922,Unconditional Love,Drama|Comedy|Thriller,en,8.173719,English,,"['Drama', 'Comedy', 'Thriller']",,,3201,Drama Comedy Thriller English English English
37931,MacGruber,Action|Adventure|Comedy,en|ru,11.107782,English,,"['Action', 'Adventure', 'Comedy']",,,3202,Action Adventure Comedy English English English
37933,Tales from Earthsea,Adventure|Fantasy|Animation|Science Fiction,ja,9.409701,Japanese,,"['Adventure', 'Fantasy', 'Animation', 'Science Fiction']",,,3203,Adventure Fantasy Animation Science Fiction Japanese Japanese Japanese
37958,Immortals,Fantasy|Action|Drama,el|en,10.363671,Greek,,"['Fantasy', 'Action', 'Drama']",,,3204,Fantasy Action Drama Greek Greek Greek
38050,The Adjustment Bureau,Science Fiction|Thriller|Romance,en,9.420301,English,,"['Science Fiction', 'Thriller', 'Romance']",,,3205,Science Fiction Thriller Romance English English English
38055,Megamind,Animation|Action|Comedy|Family|Science Fiction,en,11.603905,English,,"['Animation', 'Action', 'Comedy', 'Family', 'Science Fiction']",,,3206,Animation Action Comedy Family Science Fiction English English English
38093,Just Wright,Comedy|Drama|Romance,en,8.870325,English,,"['Comedy', 'Drama', 'Romance']",,,3207,Comedy Drama Romance English English English
38142,5 Centimeters per Second,Animation|Drama|Romance,ja,11.324028,Japanese,,"['Animation', 'Drama', 'Romance']",,,3208,Animation Drama Romance Japanese Japanese Japanese
38167,Eat Pray Love,Drama,pt|en|it,15.904834,Portuguese,,['Drama'],,,3209,Drama Portuguese Portuguese Portuguese
38234,Undisputed III : Redemption,Action|Thriller,en,16.201377,English,,"['Action', 'Thriller']",,,3210,Action Thriller English English English
38303,You Again,Comedy|Romance,en,12.820452,English,,"['Comedy', 'Romance']",,,3211,Comedy Romance English English English
38317,Zookeeper,Comedy|Romance|Family,en,11.341084,English,,"['Comedy', 'Romance', 'Family']",,,3212,Comedy Romance Family English English English
38321,Priest,Action|Science Fiction|Fantasy|Thriller|Horror,pt|en|th,8.259952,Portuguese,,"['Action', 'Science Fiction', 'Fantasy', 'Thriller', 'Horror']",,,3213,Action Science Fiction Fantasy Thriller Horror Portuguese Portuguese Portuguese
38357,Morning Glory,Comedy|Drama|Romance,en|uk,10.771255,English,,"['Comedy', 'Drama', 'Romance']",,,3214,Comedy Drama Romance English English English
38360,The Cranes Are Flying,Drama|Romance|War,ru,9.524512,Russian,,"['Drama', 'Romance', 'War']",,,3215,Drama Romance War Russian Russian Russian
38365,Grown Ups,Comedy,en,23.981251,English,,['Comedy'],,,3216,Comedy English English English
38543,Ironclad,Romance|Adventure|Action|History,da|en|hu|la,12.17054,Danish,,"['Romance', 'Adventure', 'Action', 'History']",,,3217,Romance Adventure Action History Danish Danish Danish
38575,The Karate Kid,Action|Adventure|Drama|Family,zh|en,11.690781,Chinese,,"['Action', 'Adventure', 'Drama', 'Family']",,,3218,Action Adventure Drama Family Chinese Chinese Chinese
38579,Marmaduke,Family|Comedy,en,12.285545,English,,"['Family', 'Comedy']",,,3219,Family Comedy English English English
38617,Off Limits,Action|Crime|Drama|Mystery|Thriller,en,11.516965,English,,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",,,3220,Action Crime Drama Mystery Thriller English English English
38718,Reversal of Fortune,Drama,en,7.929751,English,,['Drama'],,,3221,Drama English English English
38757,Tangled,Animation|Family,en,14.684761,English,,"['Animation', 'Family']",,,3222,Animation Family English English English
38778,Dinner for Schmucks,Comedy,en,11.623718,English,,['Comedy'],,,3223,Comedy English English English
38810,Dogtooth,Drama,el,17.713581,Greek,,['Drama'],,,3224,Drama Greek Greek Greek
38961,Tamara Drewe,Comedy|Romance,en,10.201299,English,,"['Comedy', 'Romance']",,,3225,Comedy Romance English English English
38985,Sorcerer,Action|Thriller|Adventure,en|fr|de|es,13.966833,English,,"['Action', 'Thriller', 'Adventure']",,,3226,Action Thriller Adventure English English English
39053,Cyrus,Comedy|Drama|Romance,en|pl,10.42001,English,,"['Comedy', 'Drama', 'Romance']",,,3227,Comedy Drama Romance English English English
39141,Tadpole,Comedy|Drama|Romance,en|fr,9.203416,English,,"['Comedy', 'Drama', 'Romance']",,,3228,Comedy Drama Romance English English English
39180,See Spot Run,Action|Comedy|Family,fr,10.47844,French,,"['Action', 'Comedy', 'Family']",,,3229,Action Comedy Family French French French
39254,Real Steel,Action|Science Fiction|Drama,en,19.265552,English,,"['Action', 'Science Fiction', 'Drama']",,,3230,Action Science Fiction Drama English English English
39346,Casper: A Spirited Beginning,Comedy|Family,en,11.869785,English,,"['Comedy', 'Family']",,,3231,Comedy Family English English English
39446,At Risk,TV Movie|Crime|Drama|Mystery,en,9.502186,English,,"['TV Movie', 'Crime', 'Drama', 'Mystery']",,,3232,TV Movie Crime Drama Mystery English English English
39451,Little Fockers,Comedy|Romance,en,9.73941,English,,"['Comedy', 'Romance']",,,3233,Comedy Romance English English English
39513,Paul,Adventure|Comedy|Science Fiction,en,10.24382,English,,"['Adventure', 'Comedy', 'Science Fiction']",,,3234,Adventure Comedy Science Fiction English English English
39514,RED,Action|Adventure|Comedy|Crime|Thriller,en|ru,12.595165,English,,"['Action', 'Adventure', 'Comedy', 'Crime', 'Thriller']",,,3235,Action Adventure Comedy Crime Thriller English English English
39538,Contagion,Drama|Thriller|Science Fiction,en|cn|zh,8.244359,English,,"['Drama', 'Thriller', 'Science Fiction']",,,3236,Drama Thriller Science Fiction English English English
39563,The Eclipse,Drama|Horror|Romance,en,8.585525,English,,"['Drama', 'Horror', 'Romance']",,,3237,Drama Horror Romance English English English
39691,Cats & Dogs 2 : The Revenge of Kitty Galore,Comedy|Family,en|th,7.941637,English,,"['Comedy', 'Family']",,,3238,Comedy Family English English English
39787,Jacknife,Drama,en,8.158307,English,,['Drama'],,,3239,Drama English English English
39940,Picnic,Drama|Romance,en,8.500509,English,,"['Drama', 'Romance']",,,3240,Drama Romance English English English
40001,Mrs. Winterbourne,Comedy|Romance|Drama,en,9.1861,English,,"['Comedy', 'Romance', 'Drama']",,,3241,Comedy Romance Drama English English English
40085,"The Long, Hot Summer",Drama|Romance,en|es,12.158012,English,,"['Drama', 'Romance']",,,3242,Drama Romance English English English
40096,A Dog's Will,Adventure|Comedy|Drama,pt,23.950396,Portuguese,,"['Adventure', 'Comedy', 'Drama']",,,3243,Adventure Comedy Drama Portuguese Portuguese Portuguese
40161,The Decoy Bride,Drama|Comedy|Romance,en,11.033977,English,,"['Drama', 'Comedy', 'Romance']",,,3244,Drama Comedy Romance English English English
40264,Vampires Suck,Horror|Comedy,en|es,8.129407,English,,"['Horror', 'Comedy']",,,3245,Horror Comedy English English English
40739,The Young Lions,Action|Drama|War,en|fr|de,12.654551,English,,"['Action', 'Drama', 'War']",,,3246,Action Drama War English English English
40807,50/50,Comedy|Drama,en,11.869481,English,,"['Comedy', 'Drama']",,,3247,Comedy Drama English English English
41009,Perrier’s Bounty,Action|Comedy|Crime|Drama,en,8.196288,English,,"['Action', 'Comedy', 'Crime', 'Drama']",,,3248,Action Comedy Crime Drama English English English
41135,Operation: Endgame,Adventure|Action|Comedy|Thriller,en|pl|tr,8.534211,English,,"['Adventure', 'Action', 'Comedy', 'Thriller']",,,3249,Adventure Action Comedy Thriller English English English
41154,Men in Black 3,Action|Comedy|Science Fiction,en,10.684385,English,,"['Action', 'Comedy', 'Science Fiction']",,,3250,Action Comedy Science Fiction English English English
41215,Black Death,Drama|Horror|Action|Thriller|Mystery,en,12.183845,English,,"['Drama', 'Horror', 'Action', 'Thriller', 'Mystery']",,,3251,Drama Horror Action Thriller Mystery English English English
41216,Legend of the Guardians: The Owls of Ga'Hoole,Animation|Adventure|Family|Fantasy,en,17.674048,English,,"['Animation', 'Adventure', 'Family', 'Fantasy']",,,3252,Animation Adventure Family Fantasy English English English
41233,Step Up 3D,Drama|Romance,en,9.111782,English,,"['Drama', 'Romance']",,,3253,Drama Romance English English English
41280,Private Lessons,Romance|Comedy,en,8.173864,English,,"['Romance', 'Comedy']",,,3254,Romance Comedy English English English
41283,Faster,Crime|Drama|Action|Thriller,en,9.014972,English,,"['Crime', 'Drama', 'Action', 'Thriller']",,,3255,Crime Drama Action Thriller English English English
41402,Let Me In,Drama|Horror|Mystery,en,11.11946,English,,"['Drama', 'Horror', 'Mystery']",,,3256,Drama Horror Mystery English English English
41439,Saw: The Final Chapter,Horror|Crime,en,16.626655,English,,"['Horror', 'Crime']",,,3257,Horror Crime English English English
41446,Scream 4,Horror|Mystery,en,10.000721,English,,"['Horror', 'Mystery']",,,3258,Horror Mystery English English English
41505,Shelter,Horror|Mystery|Thriller,en,11.634377,English,,"['Horror', 'Mystery', 'Thriller']",,,3259,Horror Mystery Thriller English English English
41513,The Smurfs,Animation|Family|Adventure|Comedy|Fantasy,en,10.219758,English,,"['Animation', 'Family', 'Adventure', 'Comedy', 'Fantasy']",,,3260,Animation Family Adventure Comedy Fantasy English English English
41556,The Romantics,Comedy|Drama|Romance,en|fr,8.786269,English,,"['Comedy', 'Drama', 'Romance']",,,3261,Comedy Drama Romance English English English
41602,Charlie Countryman,Action|Comedy|Drama|Romance|Thriller,en|ro,9.609726,English,,"['Action', 'Comedy', 'Drama', 'Romance', 'Thriller']",,,3262,Action Comedy Drama Romance Thriller English English English
41609,The Three Musketeers,Romance|Action|Adventure|Drama,en,8.95072,English,,"['Romance', 'Action', 'Adventure', 'Drama']",,,3263,Romance Action Adventure Drama English English English
41630,No Strings Attached,Comedy|Romance,en,8.88057,English,,"['Comedy', 'Romance']",,,3264,Comedy Romance English English English
41670,A Stranger Among Us,Drama|Romance|Crime,en|he|yi,8.900124,English,,"['Drama', 'Romance', 'Crime']",,,3265,Drama Romance Crime English English English
41733,Due Date,Comedy|Drama,en|es,11.73956,English,,"['Comedy', 'Drama']",,,3266,Comedy Drama English English English
42188,Never Let Me Go,Drama|Romance|Science Fiction,en,8.278794,English,,"['Drama', 'Romance', 'Science Fiction']",,,3267,Drama Romance Science Fiction English English English
42194,TEKKEN,Crime|Drama|Action|Thriller|Science Fiction,ja|zh|en,12.17886,Japanese,,"['Crime', 'Drama', 'Action', 'Thriller', 'Science Fiction']",,,3268,Crime Drama Action Thriller Science Fiction Japanese Japanese Japanese
42196,The Bad Seed,Crime|Drama|Horror|Thriller,en,7.975238,English,,"['Crime', 'Drama', 'Horror', 'Thriller']",,,3269,Crime Drama Horror Thriller English English English
42203,Despair,Drama,en,8.830557,English,,['Drama'],,,3270,Drama English English English
42222,Julia,Drama,en|fr|de|ru,8.074031,English,,['Drama'],,,3271,Drama English English English
42297,Burlesque,Drama|Romance,en,9.276539,English,,"['Drama', 'Romance']",,,3272,Drama Romance English English English
42472,The Man Who Loved Cat Dancing,Western,en|fr,8.261115,English,,['Western'],,,3273,Western English English English
42632,Monterey Pop,Documentary|Music,en,8.003836,English,,"['Documentary', 'Music']",,,3274,Documentary Music English English English
42669,Five Star Final,Crime|Drama,en,9.035549,English,,"['Crime', 'Drama']",,,3275,Crime Drama English English English
42678,The Shanghai Gesture,Drama|Mystery|Thriller,en,9.089542,English,,"['Drama', 'Mystery', 'Thriller']",,,3276,Drama Mystery Thriller English English English
42700,The Night of the Generals,Drama|Action|Thriller|Crime|Mystery|War,en|fr|it|es,12.061386,English,,"['Drama', 'Action', 'Thriller', 'Crime', 'Mystery', 'War']",,,3277,Drama Action Thriller Crime Mystery War English English English
42852,"Goodbye, Mr. Chips",Drama|Romance,en,9.042737,English,,"['Drama', 'Romance']",,,3278,Drama Romance English English English
42949,Arthur 3: The War of the Two Worlds,Animation|Adventure|Fantasy|Family,en,11.371222,English,,"['Animation', 'Adventure', 'Fantasy', 'Family']",,,3279,Animation Adventure Fantasy Family English English English
42979,Robot Chicken: Star Wars,Animation|Comedy|Science Fiction,en,7.994542,English,,"['Animation', 'Comedy', 'Science Fiction']",,,3280,Animation Comedy Science Fiction English English English
42995,Experiment in Terror,Crime|Thriller,en,14.209279,English,,"['Crime', 'Thriller']",,,3281,Crime Thriller English English English
43074,Ghostbusters,Action|Fantasy|Comedy,en,17.162744,English,,"['Action', 'Fantasy', 'Comedy']",,,3282,Action Fantasy Comedy English English English
43209,Ong Bak 3,Action|Adventure|History,zh|th,9.596685,Chinese,,"['Action', 'Adventure', 'History']",,,3283,Action Adventure History Chinese Chinese Chinese
43266,How Green Was My Valley,Drama,en|cy,9.058578,English,,['Drama'],,,3284,Drama English English English
43385,Born to Be Bad,Drama,en,9.743518,English,,['Drama'],,,3285,Drama English English English
43488,A Walk in the Sun,War|Drama,en|it,8.85591,English,,"['War', 'Drama']",,,3286,War Drama English English English
43539,The Next Three Days,Romance|Drama|Thriller|Crime,en,9.591425,English,,"['Romance', 'Drama', 'Thriller', 'Crime']",,,3287,Romance Drama Thriller Crime English English English
43549,The Experiment,Thriller|Drama,en,9.662564,English,,"['Thriller', 'Drama']",,,3288,Thriller Drama English English English
43552,Vanishing on 7th Street,Mystery|Horror|Thriller,en,8.419427,English,,"['Mystery', 'Horror', 'Thriller']",,,3289,Mystery Horror Thriller English English English
43593,Piranha 3D,Comedy|Horror,en,8.212132,English,,"['Comedy', 'Horror']",,,3290,Comedy Horror English English English
43829,Jesse James,Western|Crime|Drama|History,en,9.067078,English,,"['Western', 'Crime', 'Drama', 'History']",,,3291,Western Crime Drama History English English English
43919,Hatchet II,Horror|Comedy|Thriller,en,12.525758,English,,"['Horror', 'Comedy', 'Thriller']",,,3292,Horror Comedy Thriller English English English
43922,Legendary,Drama,en,11.374555,English,,['Drama'],,,3293,Drama English English English
43923,It's Kind of a Funny Story,Comedy|Drama,en,8.172013,English,,"['Comedy', 'Drama']",,,3294,Comedy Drama English English English
43935,Dylan Dog: Dead of Night,Action|Comedy|Horror|Mystery|Science Fiction|Thriller,en|tr,12.763976,English,,"['Action', 'Comedy', 'Horror', 'Mystery', 'Science Fiction', 'Thriller']",,,3295,Action Comedy Horror Mystery Science Fiction Thriller English English English
43949,Flipped,Romance|Drama,en,10.279685,English,,"['Romance', 'Drama']",,,3296,Romance Drama English English English
43959,Soul Surfer,Family|Action|Drama,en,11.009053,English,,"['Family', 'Action', 'Drama']",,,3297,Family Action Drama English English English
